@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
25962,'','Bug 1095813 - Add reruns to task graph creation r=kgrandon +autoland\n'
25961,'','Bug 1089006 - [Collection] nonTranslatable property is not saved in home screen +autoland\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1089006'
25960,'','Bug 1095469 - [Collection] Use mozSettings for cdn url +autoland\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1095469'
25959,'','Merge pull request #25589 from nullaus/bug1077595\nbug 1077595 - Use DataStoreChangeEvents to update Download API Manager c...\r\n(cherry picked from commit e9ac899aff346b2cef9be154290978fc18d1bc8f)'
25958,'','Bug 1095619 - Remove misuse of styled aria-hidden\n'
25957,'','Bug 1095310: correctly detect BMP files that are larger than 64kb\n'
25955,'','Merge pull request #25589 from nullaus/bug1077595\nbug 1077595 - Use DataStoreChangeEvents to update Download API Manager c...\r\n(cherry picked from commit e9ac899aff346b2cef9be154290978fc18d1bc8f)'
25953,'','Revert "Bug 1091483 - Unable to show stk dialog (e.g. user confirmation ...\nReverts mozilla-b2g/gaia#25797 for breaking the status bar'
25951,'','Bug 1091295 - [email] normalize newlines in composer. r=jrburke\nland https://github.com/mozilla-b2g/gaia-email-libs-and-more/pull/352\r\n\r\nFailure to normalize newlines in composed messages. May cause some SMTP servers\r\n(ex: qmail) to refuse to send mail with a 451 error.'
25947,'','Bug 1085212: release video hardware before sharing and restore when done\n'
25945,'','Bug 1095638 - Split resolve/reject cases in chai-as-promised test +autoland\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1095638'
25943,'','Bug 1069597 - Make overlay and dialog views exclusively visible.\n'
25940,'','Bug 1095529 - [ftu] js/language.js LanguageManager define and initialize LanguageManager.init() r=sfoster\n'
25939,'','Bug 1095498 - gaiatest: After launching search app, stay in that frame. ...\n...Only when searching, switch out of it'
25938,'','Bug 1088166 - Adding sanity marionette JS tests for the TaskManager\n'
25937,'','Bug 1095531 - [v2.2] Un-xfail test_dialer_airplane_mode\n'
25935,'','Bug 1095097 - Override e.me url to localhost during tests. r=kgrandon\n'
25934,'','Bug 969215 - Execute |make| should only build specific apps we modified\n'
25933,'','Bug 1088353 - Make sure last divider is never visible. r=kgrandon\n'
25932,'','Revert "Bug 969215 - Execute |make| should only build specific apps we m...\n'
25931,'','Bug 1089505 - [NFC][Software Home Button] yes/no button covered by SW ho...\n...me button'
25930,'','Bug 1095355 - Create KeyView component.\n'
25928,'','Bug 1094647 - Intermittent test_a11y_calendar_settings_view.py\n'
25927,'','[System]Pressing the "battery is low" notification will sometimes cause ...\n...the rocket bar and keyboard to pop up, and will fail to bring up the battery section in the settings menu'
25925,'','Bug 1074845 - Tackle test_add_contact_to_favorite.py intermittent with a...\n... stronger wait'
25924,'',"Bug 1094142 - Support DOMString/MozStkTextMessage for confirmMessage/callMessage in SET_UP_CALL/LAUNCH_BROWSER. r=frsela\nDue to the icon support for SET_UP_CALL/LAUNCH_BROWSER to be done in Bug 1091454, we'd like to change the data type of confirmMessage/callMessage from DOMString to MozStkTextMessage, where MozStkTextMessage is defined a container for both text/icons.\r\n\r\nHence, this patch is required to prevent function broken after the patches of Bug 1091454 is landed."
25923,'','Bug 1093605 - Unable to install marketplace update on B2G Desktop or Mul...\n...et, because it fails to properly detect it indeed has network connectivity'
25921,'','Bug 1089010 - Can open utility tray and settings app while SIM PIN dialo...\n...g is open. Patch v2.1. r=etienne'
25920,'','Bug 1070442 - Support building gaia apps in parallel\n'
25919,'','Bug 1093529 - [Stingray] link home app to settings app\n'
25918,'','Bug 1095325 - [Stingray] app window sends "create" event while restart\n'
25917,'','Bug 1091379 - Proxy promise request in system service\n'
25916,'','Bug 1093398 v2.1 - [Email] New account page appears again after tapping next\n'
25915,'','Bug 1030045 - Use localhost for e.me connections by default\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1030045'
25914,'','Bug 1090853 - Move cancelMMI to dialer app terminated, ...\nprevent canceling any MMI session started by operator'
25913,'','Bug 1095219 - Fix failing card_manager_test.js and re-enable it in tv build only r=rickychien, johnhu\n\r\n\r\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1095219'
25912,'','Bug 1093398 - [Email] New account page appears again after tapping next\n'
25911,'','Bug 1085212: release video hardware before sharing and restore when done\nFollowup fix for bug 1088456: use playerShowing instead of playing so the patch works even if we are paused'
25908,'','Bug1079519 2\n'
25907,'',"Bug 951312 - [email/backend] check_syncFolderList's doneCallback('idempotent') should be doneCallback(null, 'coherent-notyet') so we retry synchronizing the folder list. r=jrburke\nland https://github.com/mozilla-b2g/gaia-email-libs-and-more/pull/350\r\n\r\nIn bug 951076 we saw a syncFolderList failure from ActiveSync.\r\nActiveSync triggers an 'aborted-retry' which has us run a check\r\noperation. The check operation intends to have us retry by returning\r\n'idempotent', but screws up and returns it as an error code instead of\r\nthe return value.\r\n\r\nAlso, idempotent is semantically the wrong thing for us to be returning.\r\n'coherent-notyet' is better."
25906,'','Bug 1067625 - Fixing broken profile-test creation which errors first performance test\n'
25905,'',"Bug 1095057 - Intermittent sharedtest/test/unit/option_menu_test.js | OptionMenu Display style doesn't affect confirm dialogs - done() called multiple times\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1095057"
25903,'','Bug 946101 - update syncRange when account updated, tests for it. r=jrburke\nland https://github.com/mozilla-b2g/gaia-email-libs-and-more/pull/349\r\nTo make sure we update syncRange in the front-end objects so the UI updates\r\nwithout requiring the user to close the settings UI and reopen it.'
25901,'','Bug 1069562 - Fix accessible bounds and clean up app data usage items.\n'
25899,'','Bug 1053641 - Remove newlines from localized strings describing call forwarding status r=drs\n(cherry picked from commit c451052868e71c932311dae95d99857c5b368f49)\r\n\r\nConflicts:\r\n\tapps/communications/dialer/locales/dialer.en-US.properties'
25898,'','Bug 1095053 - remove --ui when invoking marionette-mocha\n'
25897,'','Bug 1053641 - Remove newlines from localized strings describing call forwarding status r=drs\n(cherry picked from commit c451052868e71c932311dae95d99857c5b368f49)\r\n\r\nConflicts:\r\n\tapps/communications/dialer/locales/dialer.en-US.properties\r\n\tapps/communications/dialer/test/unit/mmi_test.js'
25896,'','Bug 977056 - [Dialer] Visual discrepancies: Call ended view under confer...\n...ence call participants list'
25895,'','Bug 1095002 - Fix data usage limit dialog accessibility.\n'
25893,'',"Bug 1090501 - Remove 'busy'/'ready' event firing from previewStateChange event\n"
25892,'','Revert "Merge pull request #25627 from russnicoletti/bug-1079519"\nThis reverts commit 7bac3bc2379453196a95117e72670009a4d856e0, reversing\r\nchanges made to 1f621c11282161cc47870ab2c8d046103270dc71.'
25891,'','Bug 1094904 - gaiatest needs a versionbump and a push to pypi\n'
25888,'','Bug 1094850 - [test-agent] add chai-as-promiced and remove old chai support r=felash\n'
25887,'','Bug 1094829 - Lockscreen slider not cleared when unlocking for Camera\n'
25884,'','Bug 1089589 - [Calendar]Existing remind me option can be set again when adding new event. r=gaye\n'
25883,'','Bug 1084252 - Add TODO comment about removing duplicated style. r=steveck\nOnce the attachment menu uses the shared options menu element, we want to\r\nremove the duplicated style rules in sms.css.'
25882,'','Bug 1094822 - [Messages][RTL] Number of group thread participants in Thread panel heading should always be LTR. r=julien\n'
25880,'','Bug 1070047-r1 - Upgrade chaijs to version 1.9.2 r=felash\n'
25879,'','Bug 1094779 - [camera] Unable to record videos if tmp.3gp exists in target video directory\n'
25878,'',"Bug 1094753 - [Costcontrol] Changing the hash value for '#' does not mai...\n...ntain the correct hash on the app."
25877,'','Bug 1093121 - Keyboard never shows.\n- Create a new queue for each keyboard startup, to avoid being blocked \nby failed settings access.'
25876,'','Bug 1093329 - Hiding edit mode by default in Settings - Downloads r=arthurcc\n'
25875,'','Bug 1079824 - [Messages] Draft saved from activity is duplicated\n'
25873,'','Bug 1094716 - [collection] bad unit test initialization in collection/test/unit/setup.js\n'
25872,'','Bug 1094680 - [v2.2] Fix typo in camera page object\n'
25871,'','Bug 1088589 - [AppPermissions]Very hard to click "Hide info" to contract...\n... the info.'
25870,'','Revert "Bug 1093398 - [Email] New account page appears again after tappi...\nReverts mozilla-b2g/gaia#25860'
25867,'','Bug 1093807 - [Settings][Application Storage]show 2 digits storage size\ntake same method to show 2 digits in system/js/bluetooth_transfer https://github.com/mozilla-b2g/gaia/blob/master/apps/system/js/bluetooth_transfer.js#L95'
25866,'','Bug 1094601 - Remove strings from search html pages +autoland\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1094601'
25865,'','Bug 1094598 - [VerticalHome] Remove strings from home index.html +autoland\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1094598'
25864,'','Bug 1094105 - email not correctly calculating y click when images not loaded in message reader\n'
25863,'','Bug 1014418 - Dispatching hardware button event in Gaia, r=timdream\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1014418'
25862,'','Bug 1078114 - Support tv_apps directory for CardUI related apps\n* Fix APP_TEST_LIST listing for tv_apps directory'
25860,'','Bug 1093398 - [Email] New account page appears again after tapping next\nThe main issue: in setup_progress there is a race between the this.learnAbout() (called during card construction), which does discovery on the email capabilities, and which can then set this.pushedSecondaryCard to true, and the onCardVisible callback, which is called when the card finally is the card being shown after the 300ms card transition.\r\n\r\nIf learnAbout completes its discovery within 300ms, which can happen for locally stored autoconfig entries, then when onCardVisible is run, it will look like it was a "cancel" from the previous card.\r\n\r\nThe root issue is that our card mechanism does not have a good way to remove 2 cards at once. There seems to be an issue with the number of ontransitionend callbacks we get, or our expectations of them, and we get stuck in a case where cards._eatingEventsUntilNextCard is stuck in a true state, effectively disabling the UI.\r\n\r\nSo I want to fix that, and it would help with some of the goofiness in the current onCurrentVisible callback. that is tracked in bug 973038.\r\n\r\nI tried a few experiments without any cards.js change, since that affects all cards:\r\n\r\n1) Using the `callingCard` convention of passing the card that generated the current card to the next card, so that the card after setup_progress could call back to setup_progress with a strong signal that a cancel was indeed issued. This was an attempt to remove using onCardVisible as the signal to know if maybe a cancel was triggered.\r\n\r\nHowever, it lead to setup_progress issuing a removeCardAndSuccessors immediately after the next card had also called removeCardAndSuccessors, and while it seemed to work, it made me nervous that I was just playing with async state fire, and that bug 973038 could come into play.\r\n\r\n2) I tried using the callingCard approach and just have it call removeCardAndSuccessors specifying 2 cards to remove. This ran afoul of the transitionend issue (the same issue that is the reason for the setTimeout call in onCardVisible.\r\n\r\nSo I went with the change in this changeset: just serialize the actions so that the card waits for the first onCardVisible to start the learnAbout step. It is the safest, smallest change from existing code, so that it could allow for uplift, and I will use bug 973038 to track the longer term multiple card removal fix.\r\n'
25857,'','Bug 1089528 - Do not open app until utility tray is pulled down\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1089528'
25856,'','Bug 1094450 - Support RTL for ringtones\n'
25855,'','Bug 1093874 - new test case for loading various different image file format\nThis test loads a mix of valid / invalid image file formats, and verifies whether the app still functions normally.'
25853,'','Bug 1094340 - [camera][rtl] Settings menu should look good in RTL mode\n'
25852,'','Bug 1069484 - Make usage checkboxes gaia-checkbox, and unify label.\n'
25851,'',"Bug 1091067 - Making sure the edge zones aren't covering the app chrome in landscape\n"
25850,'','Bug 1088835 - have marionette-socket-host kick off runner-service\n'
25848,'','Bug 941993 - Change a debug-only pluralized number of seconds string.\nIt was raised in bug 941993 that we would display "1 seconds" if a value of 1\r\nwas used.  This wouldn\'t happen, but I left the bug open because it\'s arguably\r\nsilly to have the incorrect value.\r\n\r\nI am not updating the l10n string since this is a debug only pluralized string.\r\nNo user will ever see this string unless they use the secret debug menu to set\r\ntheir periodic sync value to a ridiculously short value (20 seconds or 60\r\nseconds.)  And in that case the existing localized strings are already correct.\r\n\r\nI\'m just doing this to close out the bug.'
25847,'','Bug 1093413 - [Camera] In video mode and the flash set to "On", when a U...\n...ser taps anywhere above the "Record" button, the flash turns off'
25846,'','Bug 1091245 - [Camera] UI appears briefly after selecting record with any self timer enabled\n'
25844,'','Bug 1093669 - [system] shrink_ui_test assert.deepEqual Nodes fail in newer version chai r=alive r=arthur.chen\n'
25842,''," \tBug 1053954 - [B2G][Flame][Settings][App permissions] There is no space below the Loop 'Uninstall app' button\n"
